play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,ITHAMORE,4,none,3,"that the nuns loved rice, that Friar Barnardine slept in his","['nuns', 'loved', 'rice', 'Friar', 'Barnardine', 'slept']",0.002658129
The Jew of Malta,ITHAMORE,4,none,4,own clothes; any of 'em will do it.,"['clothes', ""'em""]",0.135721486
The Jew of Malta,PILIA-BORZA,4,none,1,"Let me alone to urge it, now I know the meaning.","['Let', 'alone', 'urge', 'know', 'meaning']",-0.052312724
The Jew of Malta,ITHAMORE,4,none,1,"The meaning has a meaning.  Come, let's in:","['meaning', 'meaning', 'Come', 'let']",0.319581784
The Jew of Malta,ITHAMORE,4,none,2,"To undo a Jew is charity, and not sin.","['undo', 'Jew', 'charity', 'sin']",-0.06965436
The Jew of Malta,ITHAMORE,5,none,3,"The meaning has a meaning.  Come, let's in:","['meaning', 'meaning', 'Come', 'let']",0.319581784
The Jew of Malta,ITHAMORE,5,none,4,"To undo a Jew is charity, and not sin.","['undo', 'Jew', 'charity', 'sin']",-0.06965436
The Jew of Malta,FERNEZE,5,none,1,"Now, gentlemen, betake you to your arms,","['gentlemen', 'betake', 'arms']",0.108537406
The Jew of Malta,FERNEZE,5,none,2,And see that Malta be well fortified;,"['see', 'Malta', 'well', 'fortified']",0.439848223
The Jew of Malta,FERNEZE,5,none,3,And it behoves you to be resolute;,"['behoves', 'resolute']",0.523105405
The Jew of Malta,FERNEZE,5,none,4,"For Calymath, having hover'd here so long,","['Calymath', 'hover', 'long']",0.013801083
The Jew of Malta,FERNEZE,5,none,5,"Will win the town, or die before the walls.","['win', 'town', 'die', 'walls']",-0.016517982
The Jew of Malta,FIRST KNIGHT,5,none,1,And die he shall; for we will never yield.,"['die', 'shall', 'never', 'yield']",-0.3117791
The Jew of Malta,BELLAMIRA,5,none,1,"O, bring us to the governor!","['bring', 'governor']",0.341373434
The Jew of Malta,FERNEZE,5,none,1,Away with her! she is a courtezan.,"['Away', 'courtezan']",-0.846471769
The Jew of Malta,BELLAMIRA,5,none,1,"Whate'er I am, yet, governor, hear me speak:","[""Whate'er"", 'yet', 'governor', 'hear', 'speak']",-0.019431613
The Jew of Malta,BELLAMIRA,5,none,2,I bring thee news by whom thy son was slain:,"['bring', 'news', 'son', 'slain']",-0.225457519
The Jew of Malta,BELLAMIRA,5,none,3,Mathias did it not; it was the Jew.,"['Mathias', 'Jew']",-0.50793561
The Jew of Malta,PILIA-BORZA,5,none,1,"Who, besides the slaughter of these gentlemen,","['besides', 'slaughter', 'gentlemen']",-0.613456303
The Jew of Malta,PILIA-BORZA,5,none,2,"Poison'd his own daughter and the nuns,","['Poison', 'daughter', 'nuns']",-0.562151141
The Jew of Malta,PILIA-BORZA,5,none,3,"Strangled a friar, and I know not what","['Strangled', 'friar', 'know']",-0.605427425
The Jew of Malta,PILIA-BORZA,5,none,4,Mischief beside.,"['Mischief', 'beside']",-0.353013955
The Jew of Malta,FERNEZE,5,none,1,Had we but proof of this,['proof'],-0.203285677
The Jew of Malta,BELLAMIRA,5,none,1,"Strong proof, my lord:  his man's now at my lodging,","['Strong', 'proof', 'lord', 'man', 'lodging']",0.126404509
The Jew of Malta,BELLAMIRA,5,none,2,That was his agent; he'll confess it all.,"['agent', 'confess']",-0.156978711
The Jew of Malta,FERNEZE,5,none,1,Go fetch him  straight .,"['Go', 'fetch', 'straight']",-0.0361939
The Jew of Malta,FERNEZE,5,none,2,I always fear'd that Jew.,"['always', 'fear', 'Jew']",-0.84370011
The Jew of Malta,BARABAS,5,none,1,"I'll go alone; dogs, do not hale me thus.","['go', 'alone', 'dogs', 'hale', 'thus']",-0.213871922
The Jew of Malta,ITHAMORE,5,none,1,"Nor me neither; I cannot out-run you, constable.?O, my belly!","['neither', 'out-run', 'constable', '\x94O', 'belly']",-0.355886847
The Jew of Malta,BARABAS,5,none,1,One dram of powder more had made all sure:,"['One', 'dram', 'powder', 'made', 'sure']",0.205599464
The Jew of Malta,BARABAS,5,none,2,What a damn'd slave was I!,"['damn', 'slave']",-0.895350781
The Jew of Malta,FERNEZE,5,none,1,"Make fires, heat irons, let the rack be fetch'd.","['Make', 'fires', 'heat', 'irons', 'let', 'rack', 'fetch']",-0.005207621
The Jew of Malta,FIRST KNIGHT,5,none,1,"Nay, stay, my lord; 't may be he will confess.","['Nay', 'stay', 'lord', ""'t"", 'may', 'confess']",0.081871189
The Jew of Malta,BARABAS,5,none,1,"Confess! what mean you, lords? who should confess?","['Confess', 'mean', 'lords', 'confess']",-0.181101002
The Jew of Malta,FERNEZE,5,none,1,Thou and thy Turk; 'twas that slew my son.,"['Turk', ""'t"", 'slew', 'son']",-0.402589789
The Jew of Malta,ITHAMORE,5,none,1,"Guilty, my lord, I confess.  Your son and Mathias","['Guilty', 'lord', 'confess', 'son', 'Mathias']",-0.327825006
The Jew of Malta,ITHAMORE,5,none,2,were both contracted unto Abigail:  forged a counterfeit,"['contracted', 'unto', 'Abigail', 'forged', 'counterfeit']",-0.139341721
The Jew of Malta,ITHAMORE,5,none,3,challenge.,['challenge'],-0.046861395
The Jew of Malta,BARABAS,5,none,1,Who carried that challenge?,"['carried', 'challenge']",-0.109036062
The Jew of Malta,ITHAMORE,5,none,1,"I carried it, I confess; but who writ it? marry, even he that","['carried', 'confess', 'writ', 'marry', 'even']",-0.111603431
The Jew of Malta,ITHAMORE,5,none,2,"strangled Barnardine, poisoned the nuns and his own daughter.","['strangled', 'Barnardine', 'poisoned', 'nuns', 'daughter']",-0.843978052
The Jew of Malta,FERNEZE,5,none,1,Away with him! his sight is death to me.,"['Away', 'sight', 'death']",-0.964056107
The Jew of Malta,BARABAS,5,none,1,"For what, you men of Malta? hear me speak.","['men', 'Malta', 'hear', 'speak']",-0.322247168
The Jew of Malta,BARABAS,5,none,2,"She is a courtezan, and he a thief,","['courtezan', 'thief']",-0.666230157
The Jew of Malta,BARABAS,5,none,3,And he my bondman:  let me have law;,"['bondman', 'let', 'law']",0.032157026
The Jew of Malta,BARABAS,5,none,4,For none of this can prejudice my life.,"['none', 'prejudice', 'life']",-0.146376729
The Jew of Malta,FERNEZE,5,none,1,"Once more, away with him!?You shall have law.","['away', '\x94You', 'shall', 'law']",-0.282006644
The Jew of Malta,BARABAS,5,none,1,"Devils, do your worst!?I live in spite of you.","['Devils', 'worst', '\x94I', 'live', 'spite']",-0.924509696
The Jew of Malta,BARABAS,5,none,2,"As these have spoke, so be it to their souls!","['spoke', 'souls']",0.075666673
The Jew of Malta,BARABAS,5,none,3,I hope the poison'd flowers will work anon.,"['hope', 'poison', 'flowers', 'work']",0.039689325
The Jew of Malta,KATHARINE,5,none,1,Was my Mathias murder'd by the Jew?,"['Mathias', 'murder', 'Jew']",-0.680940663
The Jew of Malta,KATHARINE,5,none,2,"Ferneze, 'twas thy son that murder'd him.","['Ferneze', ""'t"", 'son', 'murder']",-0.587737606
The Jew of Malta,FERNEZE,5,none,1,"Be patient, gentle madam:  it was he;","['patient', 'gentle', 'madam']",0.330468886
The Jew of Malta,FERNEZE,5,none,2,He forg'd the daring challenge made them fight.,"['forg', 'daring', 'challenge', 'made', 'fight']",-0.185704198
The Jew of Malta,KATHARINE,5,none,1,Where is the Jew? where is that murderer?,"['Jew', 'murderer']",-0.895544585
The Jew of Malta,FERNEZE,5,none,1,"In prison, till the law has pass'd on him.","['prison', 'till', 'law', 'pass']",-0.387457795
The Jew of Malta,FIRST OFFICER,5,none,1,"My lord, the courtezan and her man are dead;","['lord', 'courtezan', 'man', 'dead']",-0.843188647
The Jew of Malta,FIRST OFFICER,5,none,2,So is the Turk and Barabas the Jew.,"['Turk', 'Barabas', 'Jew']",-0.235574637
The Jew of Malta,FERNEZE,5,none,1,Dead!,['Dead'],-0.407122381
The Jew of Malta,FIRST OFFICER,5,none,1,"Dead, my lord, and here they bring his body.","['Dead', 'lord', 'bring', 'body']",-0.758381823
The Jew of Malta,MARTIN DEL BOSCO,5,none,1,This sudden death of his is very strange.,"['sudden', 'death', 'strange']",-0.884904364
The Jew of Malta,FERNEZE,5,none,1,"Wonder not at it, sir; the heavens are just;","['Wonder', 'sir', 'heavens']",0.261027761
The Jew of Malta,FERNEZE,5,none,2,Their deaths were like their lives; then think not of 'em.,"['deaths', 'like', 'lives', 'think', ""'em""]",-0.462819973
The Jew of Malta,FERNEZE,5,none,3,"Since they are dead, let them be buried:","['Since', 'dead', 'let', 'buried']",-0.666605731
The Jew of Malta,FERNEZE,5,none,4,"For the Jew's body, throw that o'er the walls,","['Jew', 'body', 'throw', ""o'er"", 'walls']",-0.580979109
The Jew of Malta,FERNEZE,5,none,5,To be a prey for vultures and wild beasts.,"['prey', 'vultures', 'wild', 'beasts']",-0.503284641
The Jew of Malta,FERNEZE,5,none,6,"So, now away and fortify the town.","['away', 'fortify', 'town']",0.061312497
The Jew of Malta,BARABAS,5,none,1,"What, all alone! well fare, sleepy drink!","['alone', 'well', 'fare', 'sleepy', 'drink']",-0.177064329
The Jew of Malta,BARABAS,5,none,2,I'll be reveng'd on this accursed town;,"['reveng', 'accursed', 'town']",-0.688405614
The Jew of Malta,BARABAS,5,none,3,For by my means Calymath shall enter in:,"['means', 'Calymath', 'shall', 'enter']",0.072763933
The Jew of Malta,BARABAS,5,none,4,"I'll help to slay their children and their wives,","['help', 'slay', 'children', 'wives']",-0.47465397
The Jew of Malta,BARABAS,5,none,5,"To fire the churches, pull their houses down,","['fire', 'churches', 'pull', 'houses']",-0.699709328
The Jew of Malta,BARABAS,5,none,6,"Take my goods too, and seize upon my lands.","['Take', 'goods', 'seize', 'upon', 'lands']",-0.446898539
The Jew of Malta,BARABAS,5,none,7,"I hope to see the governor a slave,","['hope', 'see', 'governor', 'slave']",-0.417443756
The Jew of Malta,BARABAS,5,none,8,"And, rowing in a galley, whipt to death.","['rowing', 'galley', 'whipt', 'death']",-0.431749351
The Jew of Malta,CALYMATH,5,none,1,Whom have we there? a spy?,['spy'],-0.211670021
The Jew of Malta,BARABAS,5,none,1,"Yes, my good lord, one that can spy a place","['Yes', 'good', 'lord', 'one', 'spy', 'place']",0.352105819
The Jew of Malta,BARABAS,5,none,2,"Where you may enter, and surprize the town:","['may', 'enter', 'surprize', 'town']",0.238384437
The Jew of Malta,BARABAS,5,none,3,My name is Barabas; I am a Jew.,"['name', 'Barabas', 'Jew']",-0.087848485
The Jew of Malta,CALYMATH,5,none,1,Art thou that Jew whose goods we heard were sold,"['Jew', 'whose', 'goods', 'heard', 'sold']",-0.370227936
The Jew of Malta,CALYMATH,5,none,2,For tribute-money?,['tribute-money'],-0.122284543
The Jew of Malta,BARABAS,5,none,1,"The very same, my lord:",['lord'],-0.187236413
The Jew of Malta,BARABAS,5,none,2,"And since that time they have hir'd a slave, my man,","['since', 'time', 'hir', 'slave', 'man']",-0.361044116
The Jew of Malta,BARABAS,5,none,3,To accuse me of a thousand villanies:,"['accuse', 'thousand', 'villanies']",-0.462897884
The Jew of Malta,BARABAS,5,none,4,"I was imprisoned, but scap d their hands.","['imprisoned', 'scap', 'hands']",-0.561558772
The Jew of Malta,CALYMATH,5,none,1,Didst break prison?,"['Didst', 'break', 'prison']",-0.102907371
The Jew of Malta,BARABAS,5,none,1,"No, no:",[],-0.256532133
The Jew of Malta,BARABAS,5,none,2,I drank of poppy and cold mandrake juice;,"['drank', 'poppy', 'cold', 'mandrake', 'juice']",0.143012688
The Jew of Malta,BARABAS,5,none,3,"And being asleep, belike they thought me dead,","['asleep', 'belike', 'thought', 'dead']",-0.361847199
The Jew of Malta,BARABAS,5,none,4,"And threw me o'er the walls:  so, or how else,","['threw', ""o'er"", 'walls', 'else']",-0.302595109
The Jew of Malta,BARABAS,5,none,5,"The Jew is here, and rests at your command.","['Jew', 'rests', 'command']",-0.01673419
The Jew of Malta,CALYMATH,5,none,1,"'Twas bravely done:  but tell me, Barabas,","[""'T"", 'bravely', 'done', 'tell', 'Barabas']",0.256911907
The Jew of Malta,CALYMATH,5,none,2,"Canst thou, as thou report'st, make Malta ours?","['Canst', ""report'st"", 'make', 'Malta']",-0.032160167
The Jew of Malta,BARABAS,5,none,1,"Fear not, my lord; for here, against the trench,","['Fear', 'lord', 'trench']",-0.177205563
The Jew of Malta,BARABAS,5,none,2,"The rock is hollow, and of purpose digg'd,","['rock', 'hollow', 'purpose', 'digg']",-0.219696607
The Jew of Malta,BARABAS,5,none,3,To make a passage for the running streams,"['make', 'passage', 'running', 'streams']",0.067591012
The Jew of Malta,BARABAS,5,none,4,And common channels  of the city.,"['common', 'channels', 'city']",0.070444316
The Jew of Malta,BARABAS,5,none,5,"Now, whilst you give assault unto the walls,","['whilst', 'give', 'assault', 'unto', 'walls']",-0.338231709
The Jew of Malta,BARABAS,5,none,6,"I'll lead five hundred soldiers through the vault,","['lead', 'five', 'hundred', 'soldiers', 'vault']",0.005804099
The Jew of Malta,BARABAS,5,none,7,"And rise with them i' the middle of the town,","['rise', 'middle', 'town']",0.207417574
The Jew of Malta,BARABAS,5,none,8,Open the gates for you to enter in;,"['Open', 'gates', 'enter']",0.160392836
The Jew of Malta,BARABAS,5,none,9,And by this means the city is your own.,"['means', 'city']",-0.10903772
The Jew of Malta,CALYMATH,5,none,1,"If this be true, I'll make thee governor.","['true', 'make', 'governor']",0.127419714
The Jew of Malta,BARABAS,5,none,1,"And, if it be not true, then let me die.","['true', 'let', 'die']",-0.78743943
The Jew of Malta,CALYMATH,5,none,1,Thou'st doom'd thyself.?Assault it presently.,"[""Thou'st"", 'doom', 'thyself', '\x94Assault', 'presently']",-0.287919033
The Jew of Malta,CALYMATH,5,none,2,"Now vail  your pride, you captive Christians,","['vail', 'pride', 'captive', 'Christians']",-0.711909071
The Jew of Malta,CALYMATH,5,none,3,And kneel for mercy to your conquering foe:,"['kneel', 'mercy', 'conquering', 'foe']",-0.018187784
The Jew of Malta,CALYMATH,5,none,4,Now where's the hope you had of haughty Spain?,"['hope', 'haughty', 'Spain']",-0.579772947
The Jew of Malta,CALYMATH,5,none,5,"Ferneze, speak; had it not been much better","['Ferneze', 'speak', 'much', 'better']",0.107078746
The Jew of Malta,CALYMATH,5,none,6,To kept  thy promise than be thus surpris'd?,"['kept', 'promise', 'thus', 'surpris']",-0.155093022
The Jew of Malta,FERNEZE,5,none,1,"What should I say? we are captives, and must yield.","['say', 'captives', 'must', 'yield']",-0.149913918
The Jew of Malta,CALYMATH,5,none,1,"Ay, villains, you must yield, and under Turkish yokes","['Ay', 'villains', 'must', 'yield', 'Turkish', 'yokes']",-0.229829874
The Jew of Malta,CALYMATH,5,none,2,Shall groaning bear the burden of our ire:,"['Shall', 'groaning', 'bear', 'burden', 'ire']",-0.452876022
The Jew of Malta,CALYMATH,5,none,3,"And, Barabas, as erst we promis'd thee,","['Barabas', 'erst', 'promis']",0.035450716
The Jew of Malta,CALYMATH,5,none,4,For thy desert we make thee governor;,"['desert', 'make', 'governor']",-0.000613339
The Jew of Malta,CALYMATH,5,none,5,Use them at thy discretion.,"['Use', 'discretion']",-0.003861621
The Jew of Malta,BARABAS,5,none,1,"Thanks, my lord.","['Thanks', 'lord']",0.743388409
The Jew of Malta,FERNEZE,5,none,1,"O fatal day, to fall into the hands","['fatal', 'day', 'fall', 'hands']",-0.677210819
The Jew of Malta,FERNEZE,5,none,2,Of such a traitor and unhallow'd Jew!,"['traitor', 'unhallow', 'Jew']",-0.924868497
The Jew of Malta,FERNEZE,5,none,3,What greater misery could heaven inflict?,"['greater', 'misery', 'could', 'heaven', 'inflict']",-0.908642496
The Jew of Malta,CALYMATH,5,none,1,"'Tis our command:?and, Barabas, we give,","[""'T"", 'command', '\x94and', 'Barabas', 'give']",0.048853781
The Jew of Malta,CALYMATH,5,none,2,"To guard thy person, these our Janizaries:","['guard', 'person', 'Janizaries']",0.036889799
The Jew of Malta,CALYMATH,5,none,3,"Entreat  them well, as we have used thee.","['Entreat', 'well', 'used']",0.20109475
The Jew of Malta,CALYMATH,5,none,4,"And now, brave bassoes,  come; we'll walk about","['brave', 'bassoes', 'come', 'walk']",0.297076333
The Jew of Malta,CALYMATH,5,none,5,"The ruin'd town, and see the wreck we made.","['ruin', 'town', 'see', 'wreck', 'made']",-0.619857978
The Jew of Malta,CALYMATH,5,none,6,"Farewell, brave Jew, farewell, great Barabas!","['Farewell', 'brave', 'Jew', 'farewell', 'great', 'Barabas']",0.923390622
The Jew of Malta,BARABAS,5,none,1,May all good fortune follow Calymath!,"['May', 'good', 'fortune', 'follow', 'Calymath']",0.923631406
The Jew of Malta,BARABAS,5,none,2,"And now, as entrance to our safety,","['entrance', 'safety']",0.095810171
The Jew of Malta,BARABAS,5,none,3,To prison with the governor and these,"['prison', 'governor']",-0.368624302
The Jew of Malta,BARABAS,5,none,4,"Captains, his consorts and confederates.","['Captains', 'consorts', 'confederates']",-0.415832819
The Jew of Malta,FERNEZE,5,none,1,O villain! heaven will be reveng'd on thee.,"['villain', 'heaven', 'reveng']",-0.661072502
The Jew of Malta,BARABAS,5,none,1,Away! no more; let him not trouble me.,"['Away', 'let', 'trouble']",-0.215711579
The Jew of Malta,BARABAS,5,none,2,"Thus hast thou gotten,  by thy policy,","['Thus', 'gotten', 'policy']",-0.012612887
The Jew of Malta,BARABAS,5,none,3,"No simple place, no small authority:","['simple', 'place', 'small', 'authority']",-0.020980448
The Jew of Malta,BARABAS,5,none,4,"I now am governor of Malta; true,","['governor', 'Malta', 'true']",0.180667723
The Jew of Malta,BARABAS,5,none,5,"But Malta hates me, and, in hating me,","['Malta', 'hates', 'hating']",-0.886011077
The Jew of Malta,BARABAS,5,none,6,"My life's in danger; and what boots it thee,","['life', 'danger', 'boots']",-0.731821576
The Jew of Malta,BARABAS,5,none,7,"Poor Barabas, to be the governor,","['Poor', 'Barabas', 'governor']",-0.666340824
The Jew of Malta,BARABAS,5,none,8,Whenas  thy life shall be at their command?,"['Whenas', 'life', 'shall', 'command']",-0.051091358
The Jew of Malta,BARABAS,5,none,9,"No, Barabas, this must be look'd into;","['Barabas', 'must', 'look']",-0.21805552
The Jew of Malta,BARABAS,5,none,10,"And, since by wrong thou gott'st authority,","['since', 'wrong', ""gott'st"", 'authority']",-0.397638956
The Jew of Malta,BARABAS,5,none,11,Maintain it bravely by firm policy;,"['Maintain', 'bravely', 'firm', 'policy']",0.311271567
The Jew of Malta,BARABAS,5,none,12,"At least, unprofitably lose it not;","['least', 'unprofitably', 'lose']",-0.130436502
The Jew of Malta,BARABAS,5,none,13,"For he that liveth in authority,","['liveth', 'authority']",0.019751854
The Jew of Malta,BARABAS,5,none,14,"And neither gets him friends nor fills his bags,","['neither', 'gets', 'friends', 'fills', 'bags']",-0.569016831
The Jew of Malta,BARABAS,5,none,15,"Lives like the ass that Aesop speaketh of,","['Lives', 'like', 'ass', 'Aesop', 'speaketh']",-0.835571229
The Jew of Malta,BARABAS,5,none,16,"That labours with a load of bread and wine,","['labours', 'load', 'bread', 'wine']",0.098275516
The Jew of Malta,BARABAS,5,none,17,And leaves it off to snap on thistle-tops:,"['leaves', 'snap', 'thistle-tops']",-0.051131971
The Jew of Malta,BARABAS,5,none,18,But Barabas will be more circumspect.,"['Barabas', 'circumspect']",0.040360846
The Jew of Malta,BARABAS,5,none,19,Begin betimes; Occasion's bald behind:,"['Begin', 'betimes', 'Occasion', 'bald', 'behind']",-0.028381236
The Jew of Malta,BARABAS,5,none,20,"Slip not thine opportunity, for fear too late","['Slip', 'opportunity', 'fear', 'late']",-0.641326891
The Jew of Malta,BARABAS,5,none,21,"Thou seek'st for much, but canst not compass it.","[""seek'st"", 'much', 'canst', 'compass']",-0.464158429
The Jew of Malta,BARABAS,5,none,22,Within here!,['Within'],0.429518925
The Jew of Malta,FERNEZE,5,none,1,My lord?,['lord'],-0.173550032
The Jew of Malta,BARABAS,5,none,1,"Ay, LORD; thus slaves will learn.","['Ay', 'LORD', 'thus', 'slaves', 'learn']",-0.015170529
The Jew of Malta,BARABAS,5,none,2,"Now, governor,?stand by there, wait within,","['governor', '\x94stand', 'wait', 'within']",-0.009072412
The Jew of Malta,BARABAS,5,none,3,This is the reason that I sent for thee:,"['reason', 'sent']",0.233237676
The Jew of Malta,BARABAS,5,none,4,Thou seest thy life and Malta's happiness,"['seest', 'life', 'Malta', 'happiness']",0.515077336
The Jew of Malta,BARABAS,5,none,5,Are at my arbitrement; and Barabas,"['arbitrement', 'Barabas']",0.038863033
The Jew of Malta,BARABAS,5,none,6,At his discretion may dispose of both:,"['discretion', 'may', 'dispose']",0.016058788
The Jew of Malta,BARABAS,5,none,7,"Now tell me, governor, and plainly too,","['tell', 'governor', 'plainly']",-0.04543259
The Jew of Malta,BARABAS,5,none,8,What think'st thou shall become of it and thee?,"[""think'st"", 'shall', 'become']",-0.027799044
The Jew of Malta,FERNEZE,5,none,1,"This, Barabas; since things are in thy power,","['Barabas', 'since', 'things', 'power']",0.232937903
The Jew of Malta,FERNEZE,5,none,2,"I see no reason but of Malta's wreck,","['see', 'reason', 'Malta', 'wreck']",-0.369123884
The Jew of Malta,FERNEZE,5,none,3,Nor hope of thee but extreme cruelty:,"['hope', 'extreme', 'cruelty']",-0.741719947
The Jew of Malta,FERNEZE,5,none,4,"Nor fear I death, nor will I flatter thee.","['fear', 'death', 'flatter']",-0.081066355
The Jew of Malta,BARABAS,5,none,1,"Governor, good words; be not so furious","['Governor', 'good', 'words', 'furious']",0.376876354
The Jew of Malta,BARABAS,5,none,2,'Tis not thy life which can avail me aught;,"[""'T"", 'life', 'avail', 'aught']",-0.160919588
The Jew of Malta,BARABAS,5,none,3,"Yet you do live, and live for me you shall:","['Yet', 'live', 'live', 'shall']",0.358538187
The Jew of Malta,BARABAS,5,none,4,"And as for Malta's ruin, think you not","['Malta', 'ruin', 'think']",-0.697078
The Jew of Malta,BARABAS,5,none,5,'Twere slender policy for Barabas,"[""'Twere"", 'slender', 'policy', 'Barabas']",-0.051668797
The Jew of Malta,BARABAS,5,none,6,To dispossess himself of such a place?,"['dispossess', 'place']",-0.28942275
The Jew of Malta,BARABAS,5,none,7,"For sith,  as once you said, within this isle,","['sith', 'said', 'within', 'isle']",-0.032977007
The Jew of Malta,BARABAS,5,none,8,"In Malta here, that I have got my goods,","['Malta', 'got', 'goods']",0.180403188
The Jew of Malta,BARABAS,5,none,9,"And in this city still have had success,","['city', 'still', 'success']",0.577539407
The Jew of Malta,BARABAS,5,none,10,"And now at length am grown your governor,","['length', 'grown', 'governor']",0.011466846
The Jew of Malta,BARABAS,5,none,11,Yourselves shall see it shall not be forgot;,"['shall', 'see', 'shall', 'forgot']",0.309834242
The Jew of Malta,BARABAS,5,none,12,"For, as a friend not known but in distress,","['friend', 'known', 'distress']",-0.218198009
The Jew of Malta,BARABAS,5,none,13,"I'll rear up Malta, now remediless.","['rear', 'Malta', 'remediless']",-0.325012367
The Jew of Malta,FERNEZE,5,none,1,Will Barabas recover Malta's loss?,"['Barabas', 'recover', 'Malta', 'loss']",-0.282386471
The Jew of Malta,FERNEZE,5,none,2,Will Barabas be good to Christians?,"['Barabas', 'good', 'Christians']",0.011357442
The Jew of Malta,BARABAS,5,none,1,"What wilt thou give me, governor, to procure","['wilt', 'give', 'governor', 'procure']",-0.080466669
The Jew of Malta,BARABAS,5,none,2,A dissolution of the slavish bands,"['dissolution', 'slavish', 'bands']",-0.378380639
The Jew of Malta,BARABAS,5,none,3,Wherein the Turk hath yok'd your land and you?,"['Wherein', 'Turk', 'yok', 'land']",-0.314110044
The Jew of Malta,BARABAS,5,none,4,What will you give me if I render you,"['give', 'render']",-0.128862508
The Jew of Malta,BARABAS,5,none,5,"The life of Calymath, surprise his men,","['life', 'Calymath', 'surprise', 'men']",0.100321438
The Jew of Malta,BARABAS,5,none,6,And in an out-house of the city shut,"['out-house', 'city', 'shut']",-0.124362744
The Jew of Malta,BARABAS,5,none,7,"His soldiers, till I have consum'd 'em all with fire?","['soldiers', 'till', 'consum', ""'em"", 'fire']",-0.359591488
The Jew of Malta,BARABAS,5,none,8,What will you give him that procureth this?,"['give', 'procureth']",-0.251108391
The Jew of Malta,FERNEZE,5,none,1,"Do but bring this to pass which thou pretendest,","['bring', 'pass', 'pretendest']",0.04242675
The Jew of Malta,FERNEZE,5,none,2,"Deal truly with us as thou intimatest,","['Deal', 'truly', 'intimatest']",0.058556862
The Jew of Malta,FERNEZE,5,none,3,"And I will send amongst the citizens,","['send', 'amongst', 'citizens']",0.015376952
The Jew of Malta,FERNEZE,5,none,4,And by my letters privately procure,"['letters', 'privately', 'procure']",-0.092788044
The Jew of Malta,FERNEZE,5,none,5,Great sums of money for thy recompense:,"['Great', 'sums', 'money', 'recompense']",0.442474477
The Jew of Malta,FERNEZE,5,none,6,"Nay, more, do this, and live thou governor still.","['Nay', 'live', 'governor', 'still']",0.085784696
The Jew of Malta,BARABAS,5,none,1,"Nay, do thou this, Ferneze, and be free:","['Nay', 'Ferneze', 'free']",0.131797966
The Jew of Malta,BARABAS,5,none,2,"Governor, I enlarge thee; live with me;","['Governor', 'enlarge', 'live']",0.163138393
The Jew of Malta,BARABAS,5,none,3,"Go walk about the city, see thy friends:","['Go', 'walk', 'city', 'see', 'friends']",0.130455294
The Jew of Malta,BARABAS,5,none,4,"Tush, send not letters to 'em; go thyself,","['Tush', 'send', 'letters', ""'em"", 'go', 'thyself']",-0.218883239
The Jew of Malta,BARABAS,5,none,5,And let me see what money thou canst make:,"['let', 'see', 'money', 'canst', 'make']",-0.046830356
The Jew of Malta,BARABAS,5,none,6,Here is my hand that I'll set Malta free;,"['hand', 'set', 'Malta', 'free']",0.521497115
The Jew of Malta,BARABAS,5,none,7,And thus we cast  it:  to a solemn feast,"['thus', 'cast', 'solemn', 'feast']",0.285409482
The Jew of Malta,BARABAS,5,none,8,"I will invite young Selim Calymath,","['invite', 'young', 'Selim', 'Calymath']",0.473298549
The Jew of Malta,BARABAS,5,none,9,"Where be thou present, only to perform","['present', 'perform']",-0.087899353
The Jew of Malta,BARABAS,5,none,10,"One stratagem that I'll impart to thee,","['One', 'stratagem', 'impart']",0.114339041
The Jew of Malta,BARABAS,5,none,11,"Wherein no danger shall betide thy life,","['Wherein', 'danger', 'shall', 'betide', 'life']",0.041219585
The Jew of Malta,BARABAS,5,none,12,And I will warrant Malta free for ever.,"['warrant', 'Malta', 'free', 'ever']",0.517327184
The Jew of Malta,FERNEZE,5,none,1,"Here is my hand; believe me, Barabas,","['hand', 'believe', 'Barabas']",0.366484694
The Jew of Malta,FERNEZE,5,none,2,"I will be there, and do as thou desirest.",['desirest'],0.249560833
The Jew of Malta,FERNEZE,5,none,3,When is the time?,['time'],0.008061014
The Jew of Malta,BARABAS,5,none,1,"Governor, presently;","['Governor', 'presently']",-0.008330144
The Jew of Malta,BARABAS,5,none,2,"For Calymath, when he hath view'd the town,","['Calymath', 'view', 'town']",0.049154833
The Jew of Malta,BARABAS,5,none,3,"Will take his leave, and sail toward Ottoman.","['take', 'leave', 'sail', 'toward', 'Ottoman']",-0.023867849
The Jew of Malta,FERNEZE,5,none,1,"Then will I, Barabas, about this coin,","['Barabas', 'coin']",0.009517007
The Jew of Malta,FERNEZE,5,none,2,And bring it with me to thee in the evening.,"['bring', 'evening']",0.127943721
The Jew of Malta,BARABAS,5,none,1,"Do so; but fail not:  now farewell, Ferneze:","['fail', 'farewell', 'Ferneze']",-0.121627323
The Jew of Malta,BARABAS,5,none,2,And thus far roundly goes the business:,"['thus', 'far', 'roundly', 'goes', 'business']",0.075969214
The Jew of Malta,BARABAS,5,none,3,"Thus, loving neither, will I live with both,","['Thus', 'loving', 'neither', 'live']",0.049268275
The Jew of Malta,BARABAS,5,none,4,Making a profit of my policy;,"['Making', 'profit', 'policy']",0.16220085
