play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,PILIA-BORZA,ACT V.,none,4,Mischief beside.,"['Mischief', 'beside']",-0.3612
The Jew of Malta,FERNEZE,ACT V.,none,1,Had we but proof of this,['proof'],0.0
The Jew of Malta,BELLAMIRA,ACT V.,none,1,"Strong proof, my lord:  his man's now at my lodging,","['Strong', 'proof', 'lord', 'man', 'lodging']",0.5106
The Jew of Malta,BELLAMIRA,ACT V.,none,2,That was his agent; he'll confess it all.,"['agent', 'confess']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,Go fetch him  straight .,"['Go', 'fetch', 'straight']",0.2263
The Jew of Malta,FERNEZE,ACT V.,none,2,I always fear'd that Jew.,"['always', 'fear', 'Jew']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"I'll go alone; dogs, do not hale me thus.","['go', 'alone', 'dogs', 'hale', 'thus']",-0.25
The Jew of Malta,ITHAMORE,ACT V.,none,1,"Nor me neither; I cannot out-run you, constable.?O, my belly!","['neither', 'out-run', 'constable', '\x94O', 'belly']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,One dram of powder more had made all sure:,"['One', 'dram', 'powder', 'made', 'sure']",0.3182
The Jew of Malta,BARABAS,ACT V.,none,2,What a damn'd slave was I!,"['damn', 'slave']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,"Make fires, heat irons, let the rack be fetch'd.","['Make', 'fires', 'heat', 'irons', 'let', 'rack', 'fetch']",0.0
The Jew of Malta,FIRST KNIGHT,ACT V.,none,1,"Nay, stay, my lord; 't may be he will confess.","['Nay', 'stay', 'lord', ""'t"", 'may', 'confess']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Confess! what mean you, lords? who should confess?","['Confess', 'mean', 'lords', 'confess']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,Thou and thy Turk; 'twas that slew my son.,"['Turk', ""'t"", 'slew', 'son']",0.0
The Jew of Malta,ITHAMORE,ACT V.,none,1,"Guilty, my lord, I confess.  Your son and Mathias","['Guilty', 'lord', 'confess', 'son', 'Mathias']",-0.4215
The Jew of Malta,ITHAMORE,ACT V.,none,2,were both contracted unto Abigail:  forged a counterfeit,"['contracted', 'unto', 'Abigail', 'forged', 'counterfeit']",0.0
The Jew of Malta,ITHAMORE,ACT V.,none,3,challenge.,['challenge'],0.0772
The Jew of Malta,BARABAS,ACT V.,none,1,Who carried that challenge?,"['carried', 'challenge']",0.0772
The Jew of Malta,ITHAMORE,ACT V.,none,1,"I carried it, I confess; but who writ it? marry, even he that","['carried', 'confess', 'writ', 'marry', 'even']",0.0
The Jew of Malta,ITHAMORE,ACT V.,none,2,"strangled Barnardine, poisoned the nuns and his own daughter.","['strangled', 'Barnardine', 'poisoned', 'nuns', 'daughter']",-0.7717
The Jew of Malta,FERNEZE,ACT V.,none,1,Away with him! his sight is death to me.,"['Away', 'sight', 'death']",-0.636
The Jew of Malta,BARABAS,ACT V.,none,1,"For what, you men of Malta? hear me speak.","['men', 'Malta', 'hear', 'speak']",0.0
The Jew of Malta,BARABAS,ACT V.,none,2,"She is a courtezan, and he a thief,","['courtezan', 'thief']",-0.5267
The Jew of Malta,BARABAS,ACT V.,none,3,And he my bondman:  let me have law;,"['bondman', 'let', 'law']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,For none of this can prejudice my life.,"['none', 'prejudice', 'life']",-0.5106
The Jew of Malta,FERNEZE,ACT V.,none,1,"Once more, away with him!?You shall have law.","['away', '\x94You', 'shall', 'law']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Devils, do your worst!?I live in spite of you.","['Devils', 'worst', '\x94I', 'live', 'spite']",-0.8122
The Jew of Malta,BARABAS,ACT V.,none,2,"As these have spoke, so be it to their souls!","['spoke', 'souls']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,I hope the poison'd flowers will work anon.,"['hope', 'poison', 'flowers', 'work']",0.4404
The Jew of Malta,KATHARINE,ACT V.,none,1,Was my Mathias murder'd by the Jew?,"['Mathias', 'murder', 'Jew']",0.0
The Jew of Malta,KATHARINE,ACT V.,none,2,"Ferneze, 'twas thy son that murder'd him.","['Ferneze', ""'t"", 'son', 'murder']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,"Be patient, gentle madam:  it was he;","['patient', 'gentle', 'madam']",0.4404
The Jew of Malta,FERNEZE,ACT V.,none,2,He forg'd the daring challenge made them fight.,"['forg', 'daring', 'challenge', 'made', 'fight']",0.0516
The Jew of Malta,KATHARINE,ACT V.,none,1,Where is the Jew? where is that murderer?,"['Jew', 'murderer']",-0.7149
The Jew of Malta,FERNEZE,ACT V.,none,1,"In prison, till the law has pass'd on him.","['prison', 'till', 'law', 'pass']",-0.5106
The Jew of Malta,FIRST OFFICER,ACT V.,none,1,"My lord, the courtezan and her man are dead;","['lord', 'courtezan', 'man', 'dead']",-0.6486
The Jew of Malta,FIRST OFFICER,ACT V.,none,2,So is the Turk and Barabas the Jew.,"['Turk', 'Barabas', 'Jew']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,Dead!,['Dead'],-0.68
The Jew of Malta,FIRST OFFICER,ACT V.,none,1,"Dead, my lord, and here they bring his body.","['Dead', 'lord', 'bring', 'body']",-0.6486
The Jew of Malta,MARTIN DEL BOSCO,ACT V.,none,1,This sudden death of his is very strange.,"['sudden', 'death', 'strange']",-0.7178
The Jew of Malta,FERNEZE,ACT V.,none,1,"Wonder not at it, sir; the heavens are just;","['Wonder', 'sir', 'heavens']",0.4019
The Jew of Malta,FERNEZE,ACT V.,none,2,Their deaths were like their lives; then think not of 'em.,"['deaths', 'like', 'lives', 'think', ""'em""]",0.3612
The Jew of Malta,FERNEZE,ACT V.,none,3,"Since they are dead, let them be buried:","['Since', 'dead', 'let', 'buried']",-0.6486
The Jew of Malta,FERNEZE,ACT V.,none,4,"For the Jew's body, throw that o'er the walls,","['Jew', 'body', 'throw', ""o'er"", 'walls']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,5,To be a prey for vultures and wild beasts.,"['prey', 'vultures', 'wild', 'beasts']",-0.3182
The Jew of Malta,FERNEZE,ACT V.,none,6,"So, now away and fortify the town.","['away', 'fortify', 'town']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"What, all alone! well fare, sleepy drink!","['alone', 'well', 'fare', 'sleepy', 'drink']",0.1739
The Jew of Malta,BARABAS,ACT V.,none,2,I'll be reveng'd on this accursed town;,"['reveng', 'accursed', 'town']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,For by my means Calymath shall enter in:,"['means', 'Calymath', 'shall', 'enter']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,"I'll help to slay their children and their wives,","['help', 'slay', 'children', 'wives']",0.4019
The Jew of Malta,BARABAS,ACT V.,none,5,"To fire the churches, pull their houses down,","['fire', 'churches', 'pull', 'houses']",-0.34
The Jew of Malta,BARABAS,ACT V.,none,6,"Take my goods too, and seize upon my lands.","['Take', 'goods', 'seize', 'upon', 'lands']",0.0
The Jew of Malta,BARABAS,ACT V.,none,7,"I hope to see the governor a slave,","['hope', 'see', 'governor', 'slave']",0.4404
The Jew of Malta,BARABAS,ACT V.,none,8,"And, rowing in a galley, whipt to death.","['rowing', 'galley', 'whipt', 'death']",-0.5994
The Jew of Malta,CALYMATH,ACT V.,none,1,Whom have we there? a spy?,['spy'],0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Yes, my good lord, one that can spy a place","['Yes', 'good', 'lord', 'one', 'spy', 'place']",0.6808
The Jew of Malta,BARABAS,ACT V.,none,2,"Where you may enter, and surprize the town:","['may', 'enter', 'surprize', 'town']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,My name is Barabas; I am a Jew.,"['name', 'Barabas', 'Jew']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,1,Art thou that Jew whose goods we heard were sold,"['Jew', 'whose', 'goods', 'heard', 'sold']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,2,For tribute-money?,['tribute-money'],0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"The very same, my lord:",['lord'],0.0
The Jew of Malta,BARABAS,ACT V.,none,2,"And since that time they have hir'd a slave, my man,","['since', 'time', 'hir', 'slave', 'man']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,To accuse me of a thousand villanies:,"['accuse', 'thousand', 'villanies']",-0.2023
The Jew of Malta,BARABAS,ACT V.,none,4,"I was imprisoned, but scap d their hands.","['imprisoned', 'scap', 'hands']",-0.25
The Jew of Malta,CALYMATH,ACT V.,none,1,Didst break prison?,"['Didst', 'break', 'prison']",-0.5106
The Jew of Malta,BARABAS,ACT V.,none,1,"No, no:",[],0.0
The Jew of Malta,BARABAS,ACT V.,none,2,I drank of poppy and cold mandrake juice;,"['drank', 'poppy', 'cold', 'mandrake', 'juice']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"And being asleep, belike they thought me dead,","['asleep', 'belike', 'thought', 'dead']",-0.6486
The Jew of Malta,BARABAS,ACT V.,none,4,"And threw me o'er the walls:  so, or how else,","['threw', ""o'er"", 'walls', 'else']",0.0
The Jew of Malta,BARABAS,ACT V.,none,5,"The Jew is here, and rests at your command.","['Jew', 'rests', 'command']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,1,"'Twas bravely done:  but tell me, Barabas,","[""'T"", 'bravely', 'done', 'tell', 'Barabas']",0.2846
The Jew of Malta,CALYMATH,ACT V.,none,2,"Canst thou, as thou report'st, make Malta ours?","['Canst', ""report'st"", 'make', 'Malta']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Fear not, my lord; for here, against the trench,","['Fear', 'lord', 'trench']",-0.4939
The Jew of Malta,BARABAS,ACT V.,none,2,"The rock is hollow, and of purpose digg'd,","['rock', 'hollow', 'purpose', 'digg']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,To make a passage for the running streams,"['make', 'passage', 'running', 'streams']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,And common channels  of the city.,"['common', 'channels', 'city']",0.0
The Jew of Malta,BARABAS,ACT V.,none,5,"Now, whilst you give assault unto the walls,","['whilst', 'give', 'assault', 'unto', 'walls']",-0.5859
The Jew of Malta,BARABAS,ACT V.,none,6,"I'll lead five hundred soldiers through the vault,","['lead', 'five', 'hundred', 'soldiers', 'vault']",0.0
The Jew of Malta,BARABAS,ACT V.,none,7,"And rise with them i' the middle of the town,","['rise', 'middle', 'town']",0.0
The Jew of Malta,BARABAS,ACT V.,none,8,Open the gates for you to enter in;,"['Open', 'gates', 'enter']",0.0
The Jew of Malta,BARABAS,ACT V.,none,9,And by this means the city is your own.,"['means', 'city']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,1,"If this be true, I'll make thee governor.","['true', 'make', 'governor']",0.4215
The Jew of Malta,BARABAS,ACT V.,none,1,"And, if it be not true, then let me die.","['true', 'let', 'die']",-0.7377
The Jew of Malta,CALYMATH,ACT V.,none,1,Thou'st doom'd thyself.?Assault it presently.,"[""Thou'st"", 'doom', 'thyself', '\x94Assault', 'presently']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,2,"Now vail  your pride, you captive Christians,","['vail', 'pride', 'captive', 'Christians']",0.34
The Jew of Malta,CALYMATH,ACT V.,none,3,And kneel for mercy to your conquering foe:,"['kneel', 'mercy', 'conquering', 'foe']",-0.1027
The Jew of Malta,CALYMATH,ACT V.,none,4,Now where's the hope you had of haughty Spain?,"['hope', 'haughty', 'Spain']",0.4404
The Jew of Malta,CALYMATH,ACT V.,none,5,"Ferneze, speak; had it not been much better","['Ferneze', 'speak', 'much', 'better']",-0.3412
The Jew of Malta,CALYMATH,ACT V.,none,6,To kept  thy promise than be thus surpris'd?,"['kept', 'promise', 'thus', 'surpris']",0.3182
The Jew of Malta,FERNEZE,ACT V.,none,1,"What should I say? we are captives, and must yield.","['say', 'captives', 'must', 'yield']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,1,"Ay, villains, you must yield, and under Turkish yokes","['Ay', 'villains', 'must', 'yield', 'Turkish', 'yokes']",-0.6597
The Jew of Malta,CALYMATH,ACT V.,none,2,Shall groaning bear the burden of our ire:,"['Shall', 'groaning', 'bear', 'burden', 'ire']",-0.4404
The Jew of Malta,CALYMATH,ACT V.,none,3,"And, Barabas, as erst we promis'd thee,","['Barabas', 'erst', 'promis']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,4,For thy desert we make thee governor;,"['desert', 'make', 'governor']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,5,Use them at thy discretion.,"['Use', 'discretion']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Thanks, my lord.","['Thanks', 'lord']",0.4404
The Jew of Malta,FERNEZE,ACT V.,none,1,"O fatal day, to fall into the hands","['fatal', 'day', 'fall', 'hands']",-0.5423
The Jew of Malta,FERNEZE,ACT V.,none,2,Of such a traitor and unhallow'd Jew!,"['traitor', 'unhallow', 'Jew']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,3,What greater misery could heaven inflict?,"['greater', 'misery', 'could', 'heaven', 'inflict']",0.2732
The Jew of Malta,CALYMATH,ACT V.,none,1,"'Tis our command:?and, Barabas, we give,","[""'T"", 'command', '\x94and', 'Barabas', 'give']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,2,"To guard thy person, these our Janizaries:","['guard', 'person', 'Janizaries']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,3,"Entreat  them well, as we have used thee.","['Entreat', 'well', 'used']",0.2732
The Jew of Malta,CALYMATH,ACT V.,none,4,"And now, brave bassoes,  come; we'll walk about","['brave', 'bassoes', 'come', 'walk']",0.5267
The Jew of Malta,CALYMATH,ACT V.,none,5,"The ruin'd town, and see the wreck we made.","['ruin', 'town', 'see', 'wreck', 'made']",-0.4404
The Jew of Malta,CALYMATH,ACT V.,none,6,"Farewell, brave Jew, farewell, great Barabas!","['Farewell', 'brave', 'Jew', 'farewell', 'great', 'Barabas']",0.8313
The Jew of Malta,BARABAS,ACT V.,none,1,May all good fortune follow Calymath!,"['May', 'good', 'fortune', 'follow', 'Calymath']",0.4926
The Jew of Malta,BARABAS,ACT V.,none,2,"And now, as entrance to our safety,","['entrance', 'safety']",0.4215
The Jew of Malta,BARABAS,ACT V.,none,3,To prison with the governor and these,"['prison', 'governor']",-0.5106
The Jew of Malta,BARABAS,ACT V.,none,4,"Captains, his consorts and confederates.","['Captains', 'consorts', 'confederates']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,O villain! heaven will be reveng'd on thee.,"['villain', 'heaven', 'reveng']",-0.1511
The Jew of Malta,BARABAS,ACT V.,none,1,Away! no more; let him not trouble me.,"['Away', 'let', 'trouble']",0.09
The Jew of Malta,BARABAS,ACT V.,none,2,"Thus hast thou gotten,  by thy policy,","['Thus', 'gotten', 'policy']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"No simple place, no small authority:","['simple', 'place', 'small', 'authority']",-0.5606
The Jew of Malta,BARABAS,ACT V.,none,4,"I now am governor of Malta; true,","['governor', 'Malta', 'true']",0.4215
The Jew of Malta,BARABAS,ACT V.,none,5,"But Malta hates me, and, in hating me,","['Malta', 'hates', 'hating']",-0.8519
The Jew of Malta,BARABAS,ACT V.,none,6,"My life's in danger; and what boots it thee,","['life', 'danger', 'boots']",-0.5267
The Jew of Malta,BARABAS,ACT V.,none,7,"Poor Barabas, to be the governor,","['Poor', 'Barabas', 'governor']",-0.4767
The Jew of Malta,BARABAS,ACT V.,none,8,Whenas  thy life shall be at their command?,"['Whenas', 'life', 'shall', 'command']",0.0
The Jew of Malta,BARABAS,ACT V.,none,9,"No, Barabas, this must be look'd into;","['Barabas', 'must', 'look']",0.0
The Jew of Malta,BARABAS,ACT V.,none,10,"And, since by wrong thou gott'st authority,","['since', 'wrong', ""gott'st"", 'authority']",-0.4215
The Jew of Malta,BARABAS,ACT V.,none,11,Maintain it bravely by firm policy;,"['Maintain', 'bravely', 'firm', 'policy']",0.5106
The Jew of Malta,BARABAS,ACT V.,none,12,"At least, unprofitably lose it not;","['least', 'unprofitably', 'lose']",-0.4019
The Jew of Malta,BARABAS,ACT V.,none,13,"For he that liveth in authority,","['liveth', 'authority']",0.0772
The Jew of Malta,BARABAS,ACT V.,none,14,"And neither gets him friends nor fills his bags,","['neither', 'gets', 'friends', 'fills', 'bags']",-0.3724
The Jew of Malta,BARABAS,ACT V.,none,15,"Lives like the ass that Aesop speaketh of,","['Lives', 'like', 'ass', 'Aesop', 'speaketh']",-0.25
The Jew of Malta,BARABAS,ACT V.,none,16,"That labours with a load of bread and wine,","['labours', 'load', 'bread', 'wine']",0.0
The Jew of Malta,BARABAS,ACT V.,none,17,And leaves it off to snap on thistle-tops:,"['leaves', 'snap', 'thistle-tops']",0.0
The Jew of Malta,BARABAS,ACT V.,none,18,But Barabas will be more circumspect.,"['Barabas', 'circumspect']",0.0
The Jew of Malta,BARABAS,ACT V.,none,19,Begin betimes; Occasion's bald behind:,"['Begin', 'betimes', 'Occasion', 'bald', 'behind']",0.0
The Jew of Malta,BARABAS,ACT V.,none,20,"Slip not thine opportunity, for fear too late","['Slip', 'opportunity', 'fear', 'late']",-0.6738
The Jew of Malta,BARABAS,ACT V.,none,21,"Thou seek'st for much, but canst not compass it.","[""seek'st"", 'much', 'canst', 'compass']",0.0
The Jew of Malta,BARABAS,ACT V.,none,22,Within here!,['Within'],0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,My lord?,['lord'],0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Ay, LORD; thus slaves will learn.","['Ay', 'LORD', 'thus', 'slaves', 'learn']",0.0
The Jew of Malta,BARABAS,ACT V.,none,2,"Now, governor,?stand by there, wait within,","['governor', '\x94stand', 'wait', 'within']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,This is the reason that I sent for thee:,"['reason', 'sent']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,Thou seest thy life and Malta's happiness,"['seest', 'life', 'Malta', 'happiness']",0.5574
The Jew of Malta,BARABAS,ACT V.,none,5,Are at my arbitrement; and Barabas,"['arbitrement', 'Barabas']",0.0
The Jew of Malta,BARABAS,ACT V.,none,6,At his discretion may dispose of both:,"['discretion', 'may', 'dispose']",0.0
The Jew of Malta,BARABAS,ACT V.,none,7,"Now tell me, governor, and plainly too,","['tell', 'governor', 'plainly']",0.0
The Jew of Malta,BARABAS,ACT V.,none,8,What think'st thou shall become of it and thee?,"[""think'st"", 'shall', 'become']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,"This, Barabas; since things are in thy power,","['Barabas', 'since', 'things', 'power']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,2,"I see no reason but of Malta's wreck,","['see', 'reason', 'Malta', 'wreck']",-0.6652
The Jew of Malta,FERNEZE,ACT V.,none,3,Nor hope of thee but extreme cruelty:,"['hope', 'extreme', 'cruelty']",-0.8173
The Jew of Malta,FERNEZE,ACT V.,none,4,"Nor fear I death, nor will I flatter thee.","['fear', 'death', 'flatter']",0.6681
The Jew of Malta,BARABAS,ACT V.,none,1,"Governor, good words; be not so furious","['Governor', 'good', 'words', 'furious']",0.7696
The Jew of Malta,BARABAS,ACT V.,none,2,'Tis not thy life which can avail me aught;,"[""'T"", 'life', 'avail', 'aught']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"Yet you do live, and live for me you shall:","['Yet', 'live', 'live', 'shall']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,"And as for Malta's ruin, think you not","['Malta', 'ruin', 'think']",-0.5859
The Jew of Malta,BARABAS,ACT V.,none,5,'Twere slender policy for Barabas,"[""'Twere"", 'slender', 'policy', 'Barabas']",0.0
The Jew of Malta,BARABAS,ACT V.,none,6,To dispossess himself of such a place?,"['dispossess', 'place']",0.0
The Jew of Malta,BARABAS,ACT V.,none,7,"For sith,  as once you said, within this isle,","['sith', 'said', 'within', 'isle']",0.0
The Jew of Malta,BARABAS,ACT V.,none,8,"In Malta here, that I have got my goods,","['Malta', 'got', 'goods']",0.0
The Jew of Malta,BARABAS,ACT V.,none,9,"And in this city still have had success,","['city', 'still', 'success']",0.5719
The Jew of Malta,BARABAS,ACT V.,none,10,"And now at length am grown your governor,","['length', 'grown', 'governor']",0.0
The Jew of Malta,BARABAS,ACT V.,none,11,Yourselves shall see it shall not be forgot;,"['shall', 'see', 'shall', 'forgot']",0.0
The Jew of Malta,BARABAS,ACT V.,none,12,"For, as a friend not known but in distress,","['friend', 'known', 'distress']",-0.5423
The Jew of Malta,BARABAS,ACT V.,none,13,"I'll rear up Malta, now remediless.","['rear', 'Malta', 'remediless']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,Will Barabas recover Malta's loss?,"['Barabas', 'recover', 'Malta', 'loss']",-0.3182
The Jew of Malta,FERNEZE,ACT V.,none,2,Will Barabas be good to Christians?,"['Barabas', 'good', 'Christians']",0.4404
The Jew of Malta,BARABAS,ACT V.,none,1,"What wilt thou give me, governor, to procure","['wilt', 'give', 'governor', 'procure']",0.0
The Jew of Malta,BARABAS,ACT V.,none,2,A dissolution of the slavish bands,"['dissolution', 'slavish', 'bands']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,Wherein the Turk hath yok'd your land and you?,"['Wherein', 'Turk', 'yok', 'land']",0.0
The Jew of Malta,BARABAS,ACT V.,none,4,What will you give me if I render you,"['give', 'render']",0.0
The Jew of Malta,BARABAS,ACT V.,none,5,"The life of Calymath, surprise his men,","['life', 'Calymath', 'surprise', 'men']",0.2732
The Jew of Malta,BARABAS,ACT V.,none,6,And in an out-house of the city shut,"['out-house', 'city', 'shut']",0.0
The Jew of Malta,BARABAS,ACT V.,none,7,"His soldiers, till I have consum'd 'em all with fire?","['soldiers', 'till', 'consum', ""'em"", 'fire']",-0.34
The Jew of Malta,BARABAS,ACT V.,none,8,What will you give him that procureth this?,"['give', 'procureth']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,1,"Do but bring this to pass which thou pretendest,","['bring', 'pass', 'pretendest']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,2,"Deal truly with us as thou intimatest,","['Deal', 'truly', 'intimatest']",0.4404
The Jew of Malta,FERNEZE,ACT V.,none,3,"And I will send amongst the citizens,","['send', 'amongst', 'citizens']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,4,And by my letters privately procure,"['letters', 'privately', 'procure']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,5,Great sums of money for thy recompense:,"['Great', 'sums', 'money', 'recompense']",0.6249
The Jew of Malta,FERNEZE,ACT V.,none,6,"Nay, more, do this, and live thou governor still.","['Nay', 'live', 'governor', 'still']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Nay, do thou this, Ferneze, and be free:","['Nay', 'Ferneze', 'free']",0.5106
The Jew of Malta,BARABAS,ACT V.,none,2,"Governor, I enlarge thee; live with me;","['Governor', 'enlarge', 'live']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"Go walk about the city, see thy friends:","['Go', 'walk', 'city', 'see', 'friends']",0.4767
The Jew of Malta,BARABAS,ACT V.,none,4,"Tush, send not letters to 'em; go thyself,","['Tush', 'send', 'letters', ""'em"", 'go', 'thyself']",0.0
The Jew of Malta,BARABAS,ACT V.,none,5,And let me see what money thou canst make:,"['let', 'see', 'money', 'canst', 'make']",0.0
The Jew of Malta,BARABAS,ACT V.,none,6,Here is my hand that I'll set Malta free;,"['hand', 'set', 'Malta', 'free']",0.7579
The Jew of Malta,BARABAS,ACT V.,none,7,And thus we cast  it:  to a solemn feast,"['thus', 'cast', 'solemn', 'feast']",-0.0772
The Jew of Malta,BARABAS,ACT V.,none,8,"I will invite young Selim Calymath,","['invite', 'young', 'Selim', 'Calymath']",0.1531
The Jew of Malta,BARABAS,ACT V.,none,9,"Where be thou present, only to perform","['present', 'perform']",0.0
The Jew of Malta,BARABAS,ACT V.,none,10,"One stratagem that I'll impart to thee,","['One', 'stratagem', 'impart']",0.0
The Jew of Malta,BARABAS,ACT V.,none,11,"Wherein no danger shall betide thy life,","['Wherein', 'danger', 'shall', 'betide', 'life']",0.4168
The Jew of Malta,BARABAS,ACT V.,none,12,And I will warrant Malta free for ever.,"['warrant', 'Malta', 'free', 'ever']",0.5106
The Jew of Malta,FERNEZE,ACT V.,none,1,"Here is my hand; believe me, Barabas,","['hand', 'believe', 'Barabas']",0.4939
The Jew of Malta,FERNEZE,ACT V.,none,2,"I will be there, and do as thou desirest.",['desirest'],0.0
The Jew of Malta,FERNEZE,ACT V.,none,3,When is the time?,['time'],0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Governor, presently;","['Governor', 'presently']",0.0
The Jew of Malta,BARABAS,ACT V.,none,2,"For Calymath, when he hath view'd the town,","['Calymath', 'view', 'town']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"Will take his leave, and sail toward Ottoman.","['take', 'leave', 'sail', 'toward', 'Ottoman']",-0.0516
The Jew of Malta,FERNEZE,ACT V.,none,1,"Then will I, Barabas, about this coin,","['Barabas', 'coin']",0.0
The Jew of Malta,FERNEZE,ACT V.,none,2,And bring it with me to thee in the evening.,"['bring', 'evening']",0.0
The Jew of Malta,BARABAS,ACT V.,none,1,"Do so; but fail not:  now farewell, Ferneze:","['fail', 'farewell', 'Ferneze']",-0.6956
The Jew of Malta,BARABAS,ACT V.,none,2,And thus far roundly goes the business:,"['thus', 'far', 'roundly', 'goes', 'business']",0.0
The Jew of Malta,BARABAS,ACT V.,none,3,"Thus, loving neither, will I live with both,","['Thus', 'loving', 'neither', 'live']",0.5994
The Jew of Malta,BARABAS,ACT V.,none,4,Making a profit of my policy;,"['Making', 'profit', 'policy']",0.4404
The Jew of Malta,BARABAS,ACT V.,none,5,"And he from whom my most advantage comes,","['advantage', 'comes']",0.3167
The Jew of Malta,BARABAS,ACT V.,none,6,Shall be my friend.,"['Shall', 'friend']",0.4939
The Jew of Malta,BARABAS,ACT V.,none,7,This is the life we Jews are us'd to lead;,"['life', 'Jews', 'lead']",0.0
The Jew of Malta,BARABAS,ACT V.,none,8,"And reason too, for Christians do the like.","['reason', 'Christians', 'like']",0.3612
The Jew of Malta,BARABAS,ACT V.,none,9,"Well, now about effecting this device;","['Well', 'effecting', 'device']",0.2732
The Jew of Malta,BARABAS,ACT V.,none,10,"First, to surprise great Selim's soldiers,","['First', 'surprise', 'great', 'Selim', 'soldiers']",0.7351
The Jew of Malta,BARABAS,ACT V.,none,11,"And then to make provision for the feast,","['make', 'provision', 'feast']",0.0
The Jew of Malta,BARABAS,ACT V.,none,12,That at one instant all things may be done:,"['one', 'instant', 'things', 'may', 'done']",0.0
The Jew of Malta,BARABAS,ACT V.,none,13,My policy detests prevention.,"['policy', 'detests', 'prevention']",0.0
The Jew of Malta,BARABAS,ACT V.,none,14,"To what event my secret purpose drives,","['event', 'secret', 'purpose', 'drives']",0.0
The Jew of Malta,BARABAS,ACT V.,none,15,I know; and they shall witness with their lives.,"['know', 'shall', 'witness', 'lives']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,1,"Thus have we view'd the city, seen the sack,","['Thus', 'view', 'city', 'seen', 'sack']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,2,"And caus'd the ruins to be new-repair'd,","['caus', 'ruins', 'new-repair']",-0.4404
The Jew of Malta,CALYMATH,ACT V.,none,3,Which with our bombards' shot and basilisk,"['bombards', 'shot', 'basilisk']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,4,We rent in sunder at our entry:,"['rent', 'sunder', 'entry']",0.0
The Jew of Malta,CALYMATH,ACT V.,none,5,"And, now I see the situation,","['see', 'situation']",0.0
