play_name,genre,character,act,scene,sentence,text,tokens
Richard III,History,Duchess Of York,4,4,195,My prayers on the adverse party fight;,"['prayers', 'adverse', 'party', 'fight']"
Richard III,History,Duchess Of York,4,4,196,And there the little souls of Edward's children,"['little', 'souls', 'Edward', 'children']"
Richard III,History,Duchess Of York,4,4,197,Whisper the spirits of thine enemies,"['Whisper', 'spirits', 'enemies']"
Richard III,History,Duchess Of York,4,4,198,And promise them success and victory.,"['promise', 'success', 'victory']"
Richard III,History,Duchess Of York,4,4,199,"Bloody thou art, bloody will be thy end;","['Bloody', 'bloody', 'end']"
Richard III,History,Duchess Of York,4,4,200,Shame serves thy life and doth thy death attend.,"['Shame', 'serves', 'life', 'doth', 'death', 'attend']"
Richard III,History,Queen Elizabeth,4,4,201,"Though far more cause, yet much less spirit to curse","['Though', 'far', 'cause', 'yet', 'much', 'less', 'spirit', 'curse']"
Richard III,History,Queen Elizabeth,4,4,202,Abides in me; I say amen to all.,"['Abides', 'say', 'amen']"
Richard III,History,King Richard Iii,4,4,203,"Stay, madam; I must speak a word with you.","['Stay', 'madam', 'must', 'speak', 'word']"
Richard III,History,Queen Elizabeth,4,4,204,I have no more sons of the royal blood,"['sons', 'royal', 'blood']"
Richard III,History,Queen Elizabeth,4,4,205,"For thee to murder: for my daughters, Richard,","['murder', 'daughters', 'Richard']"
Richard III,History,Queen Elizabeth,4,4,206,"They shall be praying nuns, not weeping queens;","['shall', 'praying', 'nuns', 'weeping', 'queens']"
Richard III,History,Queen Elizabeth,4,4,207,And therefore level not to hit their lives.,"['therefore', 'level', 'hit', 'lives']"
Richard III,History,King Richard Iii,4,4,208,"You have a daughter call'd Elizabeth,","['daughter', 'call', 'Elizabeth']"
Richard III,History,King Richard Iii,4,4,209,"Virtuous and fair, royal and gracious.","['Virtuous', 'fair', 'royal', 'gracious']"
Richard III,History,Queen Elizabeth,4,4,210,"And must she die for this? O, let her live,","['must', 'die', 'let', 'live']"
Richard III,History,Queen Elizabeth,4,4,211,"And I'll corrupt her manners, stain her beauty;","['corrupt', 'manners', 'stain', 'beauty']"
Richard III,History,Queen Elizabeth,4,4,212,Slander myself as false to Edward's bed;,"['Slander', 'false', 'Edward', 'bed']"
Richard III,History,Queen Elizabeth,4,4,213,Throw over her the veil of infamy:,"['Throw', 'veil', 'infamy']"
Richard III,History,Queen Elizabeth,4,4,214,"So she may live unscarr'd of bleeding slaughter,","['may', 'live', 'unscarr', 'bleeding', 'slaughter']"
Richard III,History,Queen Elizabeth,4,4,215,I will confess she was not Edward's daughter.,"['confess', 'Edward', 'daughter']"
Richard III,History,King Richard Iii,4,4,216,"Wrong not her birth, she is of royal blood.","['Wrong', 'birth', 'royal', 'blood']"
Richard III,History,Queen Elizabeth,4,4,217,"To save her life, I'll say she is not so.","['save', 'life', 'say']"
Richard III,History,King Richard Iii,4,4,218,Her life is only safest in her birth.,"['life', 'safest', 'birth']"
Richard III,History,Queen Elizabeth,4,4,219,And only in that safety died her brothers.,"['safety', 'died', 'brothers']"
Richard III,History,King Richard Iii,4,4,220,"Lo, at their births good stars were opposite.","['Lo', 'births', 'good', 'stars', 'opposite']"
Richard III,History,Queen Elizabeth,4,4,221,"No, to their lives bad friends were contrary.","['lives', 'bad', 'friends', 'contrary']"
Richard III,History,King Richard Iii,4,4,222,All unavoided is the doom of destiny.,"['unavoided', 'doom', 'destiny']"
Richard III,History,Queen Elizabeth,4,4,223,"True, when avoided grace makes destiny:","['True', 'avoided', 'grace', 'makes', 'destiny']"
Richard III,History,Queen Elizabeth,4,4,224,"My babes were destined to a fairer death,","['babes', 'destined', 'fairer', 'death']"
Richard III,History,Queen Elizabeth,4,4,225,If grace had bless'd thee with a fairer life.,"['grace', 'bless', 'fairer', 'life']"
Richard III,History,King Richard Iii,4,4,226,You speak as if that I had slain my cousins.,"['speak', 'slain', 'cousins']"
Richard III,History,Queen Elizabeth,4,4,227,"Cousins, indeed; and by their uncle cozen'd","['Cousins', 'indeed', 'uncle', 'cozen']"
Richard III,History,Queen Elizabeth,4,4,228,"Of comfort, kingdom, kindred, freedom, life.","['comfort', 'kingdom', 'kindred', 'freedom', 'life']"
Richard III,History,Queen Elizabeth,4,4,229,"Whose hand soever lanced their tender hearts,","['Whose', 'hand', 'soever', 'lanced', 'tender', 'hearts']"
Richard III,History,Queen Elizabeth,4,4,230,"Thy head, all indirectly, gave direction:","['head', 'indirectly', 'gave', 'direction']"
Richard III,History,Queen Elizabeth,4,4,231,No doubt the murderous knife was dull and blunt,"['doubt', 'murderous', 'knife', 'dull', 'blunt']"
Richard III,History,Queen Elizabeth,4,4,232,"Till it was whetted on thy stone-hard heart,","['Till', 'whetted', 'stone-hard', 'heart']"
Richard III,History,Queen Elizabeth,4,4,233,To revel in the entrails of my lambs.,"['revel', 'entrails', 'lambs']"
Richard III,History,Queen Elizabeth,4,4,234,"But that still use of grief makes wild grief tame,","['still', 'use', 'grief', 'makes', 'wild', 'grief', 'tame']"
Richard III,History,Queen Elizabeth,4,4,235,My tongue should to thy ears not name my boys,"['tongue', 'ears', 'name', 'boys']"
Richard III,History,Queen Elizabeth,4,4,236,Till that my nails were anchor'd in thine eyes;,"['Till', 'nails', 'anchor', 'eyes']"
Richard III,History,Queen Elizabeth,4,4,237,"And I, in such a desperate bay of death,","['desperate', 'bay', 'death']"
Richard III,History,Queen Elizabeth,4,4,238,"Like a poor bark, of sails and tackling reft,","['Like', 'poor', 'bark', 'sails', 'tackling', 'reft']"
Richard III,History,Queen Elizabeth,4,4,239,Rush all to pieces on thy rocky bosom.,"['Rush', 'pieces', 'rocky', 'bosom']"
Richard III,History,King Richard Iii,4,4,240,"Madam, so thrive I in my enterprise","['Madam', 'thrive', 'enterprise']"
Richard III,History,King Richard Iii,4,4,241,"And dangerous success of bloody wars,","['dangerous', 'success', 'bloody', 'wars']"
Richard III,History,King Richard Iii,4,4,242,"As I intend more good to you and yours,","['intend', 'good']"
Richard III,History,King Richard Iii,4,4,243,Than ever you or yours were by me wrong'd!,"['ever', 'wrong']"
Richard III,History,Queen Elizabeth,4,4,244,"What good is cover'd with the face of heaven,","['good', 'cover', 'face', 'heaven']"
Richard III,History,Queen Elizabeth,4,4,245,"To be discover'd, that can do me good?","['discover', 'good']"
Richard III,History,King Richard Iii,4,4,246,"The advancement of your children, gentle lady.","['advancement', 'children', 'gentle', 'lady']"
Richard III,History,Queen Elizabeth,4,4,247,"Up to some scaffold, there to lose their heads?","['scaffold', 'lose', 'heads']"
Richard III,History,King Richard Iii,4,4,248,"No, to the dignity and height of honour","['dignity', 'height', 'honour']"
Richard III,History,King Richard Iii,4,4,249,The high imperial type of this earth's glory.,"['high', 'imperial', 'type', 'earth', 'glory']"
Richard III,History,Queen Elizabeth,4,4,250,Flatter my sorrows with report of it;,"['Flatter', 'sorrows', 'report']"
Richard III,History,Queen Elizabeth,4,4,251,"Tell me what state, what dignity, what honour,","['Tell', 'state', 'dignity', 'honour']"
Richard III,History,Queen Elizabeth,4,4,252,Canst thou demise to any child of mine?,"['Canst', 'demise', 'child']"
Richard III,History,King Richard Iii,4,4,253,"Even all I have; yea, and myself and all,","['Even', 'yea']"
Richard III,History,King Richard Iii,4,4,254,Will I withal endow a child of thine;,"['withal', 'endow', 'child']"
Richard III,History,King Richard Iii,4,4,255,So in the Lethe of thy angry soul,"['Lethe', 'angry', 'soul']"
Richard III,History,King Richard Iii,4,4,256,Thou drown the sad remembrance of those wrongs,"['drown', 'sad', 'remembrance', 'wrongs']"
Richard III,History,King Richard Iii,4,4,257,Which thou supposest I have done to thee.,"['supposest', 'done']"
Richard III,History,Queen Elizabeth,4,4,258,"Be brief, lest that be process of thy kindness","['brief', 'lest', 'process', 'kindness']"
Richard III,History,Queen Elizabeth,4,4,259,Last longer telling than thy kindness' date.,"['Last', 'longer', 'telling', 'kindness', 'date']"
Richard III,History,King Richard Iii,4,4,260,"Then know, that from my soul I love thy daughter.","['know', 'soul', 'love', 'daughter']"
Richard III,History,Queen Elizabeth,4,4,261,My daughter's mother thinks it with her soul.,"['daughter', 'mother', 'thinks', 'soul']"
Richard III,History,King Richard Iii,4,4,262,What do you think?,['think']
Richard III,History,Queen Elizabeth,4,4,263,That thou dost love my daughter from thy soul:,"['love', 'daughter', 'soul']"
Richard III,History,Queen Elizabeth,4,4,264,So from thy soul's love didst thou love her brothers;,"['soul', 'love', 'didst', 'love', 'brothers']"
Richard III,History,Queen Elizabeth,4,4,265,And from my heart's love I do thank thee for it.,"['heart', 'love', 'thank']"
Richard III,History,King Richard Iii,4,4,266,Be not so hasty to confound my meaning:,"['hasty', 'confound', 'meaning']"
Richard III,History,King Richard Iii,4,4,267,"I mean, that with my soul I love thy daughter,","['mean', 'soul', 'love', 'daughter']"
Richard III,History,King Richard Iii,4,4,268,And mean to make her queen of England.,"['mean', 'make', 'queen', 'England']"
Richard III,History,Queen Elizabeth,4,4,269,"Say then, who dost thou mean shall be her king?","['Say', 'mean', 'shall', 'king']"
Richard III,History,King Richard Iii,4,4,270,Even he that makes her queen who should be else?,"['Even', 'makes', 'queen', 'else']"
Richard III,History,Queen Elizabeth,4,4,271,"What, thou?",[]
Richard III,History,King Richard Iii,4,4,272,"I, even I: what think you of it, madam?","['even', 'think', 'madam']"
Richard III,History,Queen Elizabeth,4,4,273,How canst thou woo her?,"['canst', 'woo']"
Richard III,History,King Richard Iii,4,4,274,"That would I learn of you,","['would', 'learn']"
Richard III,History,King Richard Iii,4,4,275,As one that are best acquainted with her humour.,"['one', 'best', 'acquainted', 'humour']"
Richard III,History,Queen Elizabeth,4,4,276,And wilt thou learn of me?,"['wilt', 'learn']"
Richard III,History,King Richard Iii,4,4,277,"Madam, with all my heart.","['Madam', 'heart']"
Richard III,History,Queen Elizabeth,4,4,278,"Send to her, by the man that slew her brothers,","['Send', 'man', 'slew', 'brothers']"
Richard III,History,Queen Elizabeth,4,4,279,A pair of bleeding-hearts; thereon engrave,"['pair', 'bleeding-hearts', 'thereon', 'engrave']"
Richard III,History,Queen Elizabeth,4,4,280,Edward and York; then haply she will weep:,"['Edward', 'haply', 'weep']"
Richard III,History,Queen Elizabeth,4,4,281,Therefore present to her--as sometime Margaret,"['Therefore', 'present', 'sometime', 'Margaret']"
Richard III,History,Queen Elizabeth,4,4,282,"Did to thy father, steep'd in Rutland's blood,--","['father', 'steep', 'Rutland', 'blood']"
Richard III,History,Queen Elizabeth,4,4,283,"A handkerchief; which, say to her, did drain","['handkerchief', 'say', 'drain']"
Richard III,History,Queen Elizabeth,4,4,284,The purple sap from her sweet brother's body,"['purple', 'sap', 'sweet', 'brother', 'body']"
Richard III,History,Queen Elizabeth,4,4,285,And bid her dry her weeping eyes therewith.,"['bid', 'dry', 'weeping', 'eyes', 'therewith']"
Richard III,History,Queen Elizabeth,4,4,286,"If this inducement force her not to love,","['inducement', 'force', 'love']"
Richard III,History,Queen Elizabeth,4,4,287,Send her a story of thy noble acts;,"['Send', 'story', 'noble', 'acts']"
Richard III,History,Queen Elizabeth,4,4,288,"Tell her thou madest away her uncle Clarence,","['Tell', 'madest', 'away', 'uncle']"
Richard III,History,Queen Elizabeth,4,4,289,"Her uncle Rivers; yea, and, for her sake,","['uncle', 'yea', 'sake']"
Richard III,History,Queen Elizabeth,4,4,290,Madest quick conveyance with her good aunt Anne.,"['Madest', 'quick', 'conveyance', 'good', 'aunt', 'Anne']"
Richard III,History,King Richard Iii,4,4,291,"Come, come, you mock me; this is not the way","['Come', 'come', 'mock', 'way']"
Richard III,History,King Richard Iii,4,4,292,To win our daughter.,"['win', 'daughter']"
Richard III,History,Queen Elizabeth,4,4,293,There is no other way,['way']
Richard III,History,Queen Elizabeth,4,4,294,"Unless thou couldst put on some other shape,","['Unless', 'put', 'shape']"
Richard III,History,Queen Elizabeth,4,4,295,And not be Richard that hath done all this.,"['Richard', 'done']"
Richard III,History,King Richard Iii,4,4,296,Say that I did all this for love of her.,"['Say', 'love']"
Richard III,History,Queen Elizabeth,4,4,297,"Nay, then indeed she cannot choose but hate thee,","['Nay', 'indeed', 'choose', 'hate']"
Richard III,History,Queen Elizabeth,4,4,298,Having bought love with such a bloody spoil.,"['bought', 'love', 'bloody', 'spoil']"
Richard III,History,King Richard Iii,4,4,299,"Look, what is done cannot be now amended:","['Look', 'done', 'amended']"
Richard III,History,King Richard Iii,4,4,300,"Men shall deal unadvisedly sometimes,","['Men', 'shall', 'deal', 'unadvisedly', 'sometimes']"
Richard III,History,King Richard Iii,4,4,301,Which after hours give leisure to repent.,"['hours', 'give', 'leisure', 'repent']"
Richard III,History,King Richard Iii,4,4,302,"If I did take the kingdom from your sons,","['take', 'kingdom', 'sons']"
Richard III,History,King Richard Iii,4,4,303,"To make amends, Ill give it to your daughter.","['make', 'amends', 'Ill', 'give', 'daughter']"
Richard III,History,King Richard Iii,4,4,304,"If I have kill'd the issue of your womb,","['kill', 'issue', 'womb']"
Richard III,History,King Richard Iii,4,4,305,"To quicken your increase, I will beget","['quicken', 'increase', 'beget']"
Richard III,History,King Richard Iii,4,4,306,Mine issue of your blood upon your daughter,"['issue', 'blood', 'upon', 'daughter']"
Richard III,History,King Richard Iii,4,4,307,A grandam's name is little less in love,"['grandam', 'name', 'little', 'less', 'love']"
Richard III,History,King Richard Iii,4,4,308,Than is the doting title of a mother;,"['doting', 'title', 'mother']"
Richard III,History,King Richard Iii,4,4,309,"They are as children but one step below,","['children', 'one', 'step']"
Richard III,History,King Richard Iii,4,4,310,"Even of your mettle, of your very blood;","['Even', 'mettle', 'blood']"
Richard III,History,King Richard Iii,4,4,311,"Of an one pain, save for a night of groans","['one', 'pain', 'save', 'night', 'groans']"
Richard III,History,King Richard Iii,4,4,312,"Endured of her, for whom you bid like sorrow.","['Endured', 'bid', 'like', 'sorrow']"
Richard III,History,King Richard Iii,4,4,313,"Your children were vexation to your youth,","['children', 'vexation', 'youth']"
Richard III,History,King Richard Iii,4,4,314,But mine shall be a comfort to your age.,"['shall', 'comfort', 'age']"
Richard III,History,King Richard Iii,4,4,315,"The loss you have is but a son being king,","['loss', 'son', 'king']"
Richard III,History,King Richard Iii,4,4,316,And by that loss your daughter is made queen.,"['loss', 'daughter', 'made', 'queen']"
Richard III,History,King Richard Iii,4,4,317,"I cannot make you what amends I would,","['make', 'amends', 'would']"
Richard III,History,King Richard Iii,4,4,318,Therefore accept such kindness as I can.,"['Therefore', 'accept', 'kindness']"
Richard III,History,King Richard Iii,4,4,319,"Dorset your son, that with a fearful soul","['son', 'fearful', 'soul']"
Richard III,History,King Richard Iii,4,4,320,"Leads discontented steps in foreign soil,","['Leads', 'discontented', 'steps', 'foreign', 'soil']"
Richard III,History,King Richard Iii,4,4,321,This fair alliance quickly shall call home,"['fair', 'alliance', 'quickly', 'shall', 'call', 'home']"
Richard III,History,King Richard Iii,4,4,322,To high promotions and great dignity:,"['high', 'promotions', 'great', 'dignity']"
Richard III,History,King Richard Iii,4,4,323,"The king, that calls your beauteous daughter wife.","['king', 'calls', 'beauteous', 'daughter', 'wife']"
Richard III,History,King Richard Iii,4,4,324,Familiarly shall call thy Dorset brother;,"['Familiarly', 'shall', 'call', 'brother']"
Richard III,History,King Richard Iii,4,4,325,"Again shall you be mother to a king,","['shall', 'mother', 'king']"
Richard III,History,King Richard Iii,4,4,326,And all the ruins of distressful times,"['ruins', 'distressful', 'times']"
Richard III,History,King Richard Iii,4,4,327,Repair'd with double riches of content.,"['Repair', 'double', 'riches', 'content']"
Richard III,History,King Richard Iii,4,4,328,What! we have many goodly days to see:,"['many', 'goodly', 'days', 'see']"
Richard III,History,King Richard Iii,4,4,329,The liquid drops of tears that you have shed,"['liquid', 'drops', 'tears', 'shed']"
Richard III,History,King Richard Iii,4,4,330,"Shall come again, transform'd to orient pearl,","['Shall', 'come', 'transform', 'orient', 'pearl']"
Richard III,History,King Richard Iii,4,4,331,Advantaging their loan with interest,"['Advantaging', 'loan', 'interest']"
Richard III,History,King Richard Iii,4,4,332,Of ten times double gain of happiness.,"['ten', 'times', 'double', 'gain', 'happiness']"
Richard III,History,King Richard Iii,4,4,333,"Go, then my mother, to thy daughter go","['Go', 'mother', 'daughter', 'go']"
Richard III,History,King Richard Iii,4,4,334,Make bold her bashful years with your experience;,"['Make', 'bold', 'bashful', 'years', 'experience']"
Richard III,History,King Richard Iii,4,4,335,Prepare her ears to hear a wooer's tale,"['Prepare', 'ears', 'hear', 'wooer', 'tale']"
Richard III,History,King Richard Iii,4,4,336,Put in her tender heart the aspiring flame,"['Put', 'tender', 'heart', 'aspiring', 'flame']"
Richard III,History,King Richard Iii,4,4,337,Of golden sovereignty; acquaint the princess,"['golden', 'sovereignty', 'acquaint', 'princess']"
Richard III,History,King Richard Iii,4,4,338,With the sweet silent hours of marriage joys,"['sweet', 'silent', 'hours', 'marriage', 'joys']"
Richard III,History,King Richard Iii,4,4,339,And when this arm of mine hath chastised,"['arm', 'chastised']"
Richard III,History,King Richard Iii,4,4,340,"The petty rebel, dull-brain'd Buckingham,","['petty', 'rebel', 'dull-brain']"
Richard III,History,King Richard Iii,4,4,341,Bound with triumphant garlands will I come,"['Bound', 'triumphant', 'garlands', 'come']"
Richard III,History,King Richard Iii,4,4,342,And lead thy daughter to a conqueror's bed;,"['lead', 'daughter', 'conqueror', 'bed']"
Richard III,History,King Richard Iii,4,4,343,"To whom I will retail my conquest won,","['retail', 'conquest']"
Richard III,History,King Richard Iii,4,4,344,"And she shall be sole victress, Caesar's Caesar.","['shall', 'sole', 'victress', 'Caesar', 'Caesar']"
Richard III,History,Queen Elizabeth,4,4,345,What were I best to say? her father's brother,"['best', 'say', 'father', 'brother']"
Richard III,History,Queen Elizabeth,4,4,346,"Would be her lord? or shall I say, her uncle?","['Would', 'lord', 'shall', 'say', 'uncle']"
Richard III,History,Queen Elizabeth,4,4,347,"Or, he that slew her brothers and her uncles?","['slew', 'brothers', 'uncles']"
Richard III,History,Queen Elizabeth,4,4,348,"Under what title shall I woo for thee,","['title', 'shall', 'woo']"
Richard III,History,Queen Elizabeth,4,4,349,"That God, the law, my honour and her love,","['God', 'law', 'honour', 'love']"
Richard III,History,Queen Elizabeth,4,4,350,Can make seem pleasing to her tender years?,"['make', 'seem', 'pleasing', 'tender', 'years']"
Richard III,History,King Richard Iii,4,4,351,Infer fair England's peace by this alliance.,"['Infer', 'fair', 'England', 'peace', 'alliance']"
Richard III,History,Queen Elizabeth,4,4,352,Which she shall purchase with still lasting war.,"['shall', 'purchase', 'still', 'lasting', 'war']"
Richard III,History,King Richard Iii,4,4,353,"Say that the king, which may command, entreats.","['Say', 'king', 'may', 'command', 'entreats']"
Richard III,History,Queen Elizabeth,4,4,354,That at her hands which the king's King forbids.,"['hands', 'king', 'King', 'forbids']"
Richard III,History,King Richard Iii,4,4,355,"Say, she shall be a high and mighty queen.","['Say', 'shall', 'high', 'mighty', 'queen']"
Richard III,History,Queen Elizabeth,4,4,356,"To wail the tide, as her mother doth.","['wail', 'tide', 'mother', 'doth']"
Richard III,History,King Richard Iii,4,4,357,"Say, I will love her everlastingly.","['Say', 'love', 'everlastingly']"
Richard III,History,Queen Elizabeth,4,4,358,But how long shall that title 'ever' last?,"['long', 'shall', 'title', ""'ever"", 'last']"
Richard III,History,King Richard Iii,4,4,359,Sweetly in force unto her fair life's end.,"['Sweetly', 'force', 'unto', 'fair', 'life', 'end']"
Richard III,History,Queen Elizabeth,4,4,360,But how long fairly shall her sweet lie last?,"['long', 'fairly', 'shall', 'sweet', 'lie', 'last']"
Richard III,History,King Richard Iii,4,4,361,So long as heaven and nature lengthens it.,"['long', 'heaven', 'nature', 'lengthens']"
Richard III,History,Queen Elizabeth,4,4,362,So long as hell and Richard likes of it.,"['long', 'hell', 'Richard', 'likes']"
Richard III,History,King Richard Iii,4,4,363,"Say, I, her sovereign, am her subject love.","['Say', 'sovereign', 'subject', 'love']"
Richard III,History,Queen Elizabeth,4,4,364,"But she, your subject, loathes such sovereignty.","['subject', 'loathes', 'sovereignty']"
Richard III,History,King Richard Iii,4,4,365,Be eloquent in my behalf to her.,"['eloquent', 'behalf']"
Richard III,History,Queen Elizabeth,4,4,366,An honest tale speeds best being plainly told.,"['honest', 'tale', 'speeds', 'best', 'plainly', 'told']"
Richard III,History,King Richard Iii,4,4,367,Then in plain terms tell her my loving tale.,"['plain', 'terms', 'tell', 'loving', 'tale']"
Richard III,History,Queen Elizabeth,4,4,368,Plain and not honest is too harsh a style.,"['Plain', 'honest', 'harsh', 'style']"
Richard III,History,King Richard Iii,4,4,369,Your reasons are too shallow and too quick.,"['reasons', 'shallow', 'quick']"
Richard III,History,Queen Elizabeth,4,4,370,"O no, my reasons are too deep and dead;","['reasons', 'deep', 'dead']"
Richard III,History,Queen Elizabeth,4,4,371,"Too deep and dead, poor infants, in their grave.","['deep', 'dead', 'poor', 'infants', 'grave']"
Richard III,History,King Richard Iii,4,4,372,"Harp not on that string, madam; that is past.","['Harp', 'string', 'madam', 'past']"
Richard III,History,Queen Elizabeth,4,4,373,Harp on it still shall I till heart-strings break.,"['Harp', 'still', 'shall', 'till', 'heart-strings', 'break']"
Richard III,History,King Richard Iii,4,4,374,"Now, by my George, my garter, and my crown,--","['George', 'garter', 'crown']"
Richard III,History,Queen Elizabeth,4,4,375,"Profaned, dishonour'd, and the third usurp'd.","['Profaned', 'dishonour', 'third', 'usurp']"
Richard III,History,King Richard Iii,4,4,376,I swear--,['swear']
Richard III,History,Queen Elizabeth,4,4,377,By nothing; for this is no oath:,"['nothing', 'oath']"
Richard III,History,Queen Elizabeth,4,4,378,"The George, profaned, hath lost his holy honour;","['George', 'profaned', 'lost', 'holy', 'honour']"
Richard III,History,Queen Elizabeth,4,4,379,"The garter, blemish'd, pawn'd his knightly virtue;","['garter', 'blemish', 'pawn', 'knightly', 'virtue']"
Richard III,History,Queen Elizabeth,4,4,380,"The crown, usurp'd, disgraced his kingly glory.","['crown', 'usurp', 'disgraced', 'kingly', 'glory']"
Richard III,History,Queen Elizabeth,4,4,381,"if something thou wilt swear to be believed,","['something', 'wilt', 'swear', 'believed']"
Richard III,History,Queen Elizabeth,4,4,382,Swear then by something that thou hast not wrong'd.,"['Swear', 'something', 'wrong']"
Richard III,History,King Richard Iii,4,4,383,"Now, by the world--",['world']
Richard III,History,Queen Elizabeth,4,4,384,'Tis full of thy foul wrongs.,"[""'T"", 'full', 'foul', 'wrongs']"
Richard III,History,King Richard Iii,4,4,385,My father's death--,"['father', 'death']"
Richard III,History,Queen Elizabeth,4,4,386,Thy life hath that dishonour'd.,"['life', 'dishonour']"
Richard III,History,King Richard Iii,4,4,387,"Then, by myself--",[]
Richard III,History,Queen Elizabeth,4,4,388,Thyself thyself misusest.,"['Thyself', 'thyself', 'misusest']"
Richard III,History,King Richard Iii,4,4,389,"Why then, by God--",['God']
Richard III,History,Queen Elizabeth,4,4,390,God's wrong is most of all.,"['God', 'wrong']"
Richard III,History,Queen Elizabeth,4,4,391,"If thou hadst fear'd to break an oath by Him,","['hadst', 'fear', 'break', 'oath']"
Richard III,History,Queen Elizabeth,4,4,392,The unity the king thy brother made,"['unity', 'king', 'brother', 'made']"
Richard III,History,Queen Elizabeth,4,4,393,"Had not been broken, nor my brother slain:","['broken', 'brother', 'slain']"
Richard III,History,Queen Elizabeth,4,4,394,"If thou hadst fear'd to break an oath by Him,","['hadst', 'fear', 'break', 'oath']"
Richard III,History,Queen Elizabeth,4,4,395,"The imperial metal, circling now thy brow,","['imperial', 'metal', 'circling', 'brow']"
Richard III,History,Queen Elizabeth,4,4,396,"Had graced the tender temples of my child,","['graced', 'tender', 'temples', 'child']"
Richard III,History,Queen Elizabeth,4,4,397,"And both the princes had been breathing here,","['princes', 'breathing']"
Richard III,History,Queen Elizabeth,4,4,398,"Which now, two tender playfellows to dust,","['two', 'tender', 'playfellows', 'dust']"
Richard III,History,Queen Elizabeth,4,4,399,Thy broken faith hath made a prey for worms.,"['broken', 'faith', 'made', 'prey', 'worms']"
Richard III,History,Queen Elizabeth,4,4,400,What canst thou swear by now?,"['canst', 'swear']"
Richard III,History,King Richard Iii,4,4,401,The time to come.,"['time', 'come']"
Richard III,History,Queen Elizabeth,4,4,402,That thou hast wronged in the time o'erpast;,"['wronged', 'time', ""o'erpast""]"
Richard III,History,Queen Elizabeth,4,4,403,For I myself have many tears to wash,"['many', 'tears', 'wash']"
Richard III,History,Queen Elizabeth,4,4,404,"Hereafter time, for time past wrong'd by thee.","['Hereafter', 'time', 'time', 'past', 'wrong']"
Richard III,History,Queen Elizabeth,4,4,405,"The children live, whose parents thou hast","['children', 'live', 'whose', 'parents']"
Richard III,History,Queen Elizabeth,4,4,406,"slaughter'd,",['slaughter']
Richard III,History,Queen Elizabeth,4,4,407,"Ungovern'd youth, to wail it in their age;","['Ungovern', 'youth', 'wail', 'age']"
Richard III,History,Queen Elizabeth,4,4,408,"The parents live, whose children thou hast butcher'd,","['parents', 'live', 'whose', 'children', 'butcher']"
Richard III,History,Queen Elizabeth,4,4,409,"Old wither'd plants, to wail it with their age.","['Old', 'wither', 'plants', 'wail', 'age']"
Richard III,History,Queen Elizabeth,4,4,410,Swear not by time to come; for that thou hast,"['Swear', 'time', 'come']"
Richard III,History,Queen Elizabeth,4,4,411,"Misused ere used, by time misused o'erpast.","['Misused', 'used', 'time', 'misused', ""o'erpast""]"
Richard III,History,King Richard Iii,4,4,412,"As I intend to prosper and repent,","['intend', 'prosper', 'repent']"
Richard III,History,King Richard Iii,4,4,413,So thrive I in my dangerous attempt,"['thrive', 'dangerous', 'attempt']"
Richard III,History,King Richard Iii,4,4,414,Of hostile arms! myself myself confound!,"['hostile', 'arms', 'confound']"
Richard III,History,King Richard Iii,4,4,415,Heaven and fortune bar me happy hours!,"['Heaven', 'fortune', 'bar', 'happy', 'hours']"
Richard III,History,King Richard Iii,4,4,416,"Day, yield me not thy light; nor, night, thy rest!","['Day', 'yield', 'light', 'night', 'rest']"
Richard III,History,King Richard Iii,4,4,417,Be opposite all planets of good luck,"['opposite', 'planets', 'good', 'luck']"
Richard III,History,King Richard Iii,4,4,418,"To my proceedings, if, with pure heart's love,","['proceedings', 'pure', 'heart', 'love']"
Richard III,History,King Richard Iii,4,4,419,"Immaculate devotion, holy thoughts,","['Immaculate', 'devotion', 'holy', 'thoughts']"
Richard III,History,King Richard Iii,4,4,420,I tender not thy beauteous princely daughter!,"['tender', 'beauteous', 'princely', 'daughter']"
Richard III,History,King Richard Iii,4,4,421,In her consists my happiness and thine;,"['consists', 'happiness']"
Richard III,History,King Richard Iii,4,4,422,"Without her, follows to this land and me,","['Without', 'follows', 'land']"
Richard III,History,King Richard Iii,4,4,423,"To thee, herself, and many a Christian soul,","['many', 'Christian', 'soul']"
Richard III,History,King Richard Iii,4,4,424,"Death, desolation, ruin and decay:","['Death', 'desolation', 'ruin', 'decay']"
Richard III,History,King Richard Iii,4,4,425,It cannot be avoided but by this;,['avoided']
Richard III,History,King Richard Iii,4,4,426,It will not be avoided but by this.,['avoided']
Richard III,History,King Richard Iii,4,4,427,"Therefore, good mother,--I must can you so--","['Therefore', 'good', 'mother', 'must']"
Richard III,History,King Richard Iii,4,4,428,Be the attorney of my love to her:,"['attorney', 'love']"
Richard III,History,King Richard Iii,4,4,429,"Plead what I will be, not what I have been;",['Plead']
Richard III,History,King Richard Iii,4,4,430,"Not my deserts, but what I will deserve:","['deserts', 'deserve']"
Richard III,History,King Richard Iii,4,4,431,"Urge the necessity and state of times,","['Urge', 'necessity', 'state', 'times']"
Richard III,History,King Richard Iii,4,4,432,And be not peevish-fond in great designs.,"['peevish-fond', 'great', 'designs']"
Richard III,History,Queen Elizabeth,4,4,433,Shall I be tempted of the devil thus?,"['Shall', 'tempted', 'devil', 'thus']"
